type,release_year,rating,country,listed_in
0,2017,12,25,143
1,2018,11,600,482
0,2017,9,133,322
0,2018,9,600,208
0,2017,11,433,278
0,2018,11,600,466
0,2018,11,121,466
0,2017,11,251,349
1,2016,12,733,389
1,2017,11,586,157
0,2016,7,600,355
1,2018,11,317,83
0,2017,9,600,196
0,2017,11,441,278
1,2003,9,317,80
1,2010,9,317,80
1,2018,11,503,105
1,2000,14,317,86
1,2017,11,162,241
1,2017,11,600,468
0,2017,8,600,214
0,2016,8,58,219
1,2017,11,162,241
0,2017,9,162,22
1,2015,9,733,408
0,2017,9,212,147
0,2017,11,600,208
0,2017,11,600,466
1,2017,9,733,378
0,2017,11,600,345
1,2017,12,503,99
1,2017,9,30,291
0,2017,11,600,60
0,2017,11,2,325
0,2017,10,58,124
0,2016,8,348,271
0,2017,11,503,466
1,2017,9,67,240
1,2017,11,433,375
1,2015,11,733,399
0,2017,10,600,325
0,2017,11,251,197
0,2017,7,600,208
0,2015,11,436,197
1,2017,9,600,231
1,2017,9,600,493
0,2017,11,600,466
1,2016,9,733,408
0,2017,11,600,194
0,1986,9,251,52
0,1991,9,264,324
0,2006,9,30,274
0,2017,14,600,130
0,2017,11,600,466
0,2017,11,251,217
0,2017,11,320,342
0,2017,13,600,124
1,2017,14,600,429
1,2015,9,336,408
0,2017,13,600,130
1,2017,12,317,405
0,2017,14,261,120
0,2017,9,211,315
1,2017,14,162,429
1,2015,9,733,390
0,2016,11,499,369
1,2017,9,600,493
0,2017,11,600,271
1,2017,11,503,108
1,2017,11,503,97
0,2017,7,251,214
0,2017,9,600,271
0,2016,11,441,315
1,2017,9,317,390
1,2017,11,733,405
1,2017,11,733,507
1,2017,11,433,379
0,2017,9,600,439
1,2017,11,600,493
0,2017,13,17,147
0,2017,12,600,466
0,2017,12,600,271
0,2017,12,600,142
0,2017,11,86,271
1,2017,11,600,259
1,2017,13,600,418
0,2017,8,600,314
1,2017,11,600,442
1,2014,9,317,85
1,2015,11,405,241
0,2017,11,600,466
0,2017,11,58,25
1,2017,11,317,400
1,2017,14,317,86
1,2017,11,600,482
0,2017,11,340,466
0,2017,11,45,52
1,2017,11,317,80
0,2002,8,600,271
1,2017,10,600,418
0,2016,8,600,305
0,2017,11,600,271
0,2017,7,251,197
1,2015,9,733,408
1,2017,11,58,241
0,1978,12,251,39
0,2016,11,441,371
0,2016,12,496,39
0,2016,10,212,124
0,2017,11,105,39
1,2010,11,733,408
1,2007,11,733,408
1,2009,9,733,408
1,2008,9,733,239
1,2009,9,417,408
0,2017,11,600,466
0,2016,8,600,271
0,2017,7,600,335
0,2017,6,58,124
1,2017,9,600,469
0,2017,9,600,271
0,2016,8,600,314
0,2015,8,600,64
0,2017,11,503,466
1,2017,11,86,494
1,2017,11,503,117
0,2017,11,600,340
1,2017,12,600,492
0,2017,9,600,271
1,2017,11,600,232
0,2017,11,600,0
0,2017,11,162,217
0,2017,11,600,466
0,2017,9,251,52
1,2016,12,733,390
1,2012,9,733,389
0,2017,9,251,324
0,2015,11,361,278
1,2017,13,162,418
0,1960,12,260,197
1,2015,10,600,294
0,2016,9,224,197
0,2016,11,491,322
0,2017,11,340,466
0,2017,11,503,271
0,2017,11,600,204
0,2017,11,600,196
0,2016,11,410,217
0,2017,11,441,209
0,2017,11,600,466
1,2017,12,317,80
1,2017,14,105,418
0,2017,11,237,282
0,2017,11,600,466
0,2012,11,433,328
1,2016,14,317,86
1,2017,14,618,429
0,2017,11,441,214
0,2016,11,679,278
0,2017,7,600,286
0,2016,14,58,124
1,2012,9,733,408
1,2016,13,205,418
1,2004,9,600,156
1,2000,12,600,481
1,2013,9,417,390
1,2009,9,417,390
0,2016,9,372,322
0,2017,11,340,315
1,2017,9,480,408
1,2017,11,503,100
0,2017,11,600,355
0,2017,9,600,271
1,2015,12,733,406
0,2017,9,600,333
0,2017,11,733,278
1,2017,9,503,100
1,2017,11,600,482
1,2014,12,733,408
0,2015,11,193,315
0,2017,11,600,466
1,2017,9,683,381
1,2017,9,58,506
0,2014,4,58,214
0,2017,11,442,206
0,2017,11,600,285
0,2016,8,600,321
0,2017,9,600,466
0,2017,13,618,120
0,2017,11,56,305
0,2017,11,638,271
1,2017,13,600,418
0,2017,3,600,134
1,2017,11,15,483
0,2017,9,600,271
0,2017,11,600,466
0,2017,9,600,182
1,2016,11,441,238
0,2017,11,96,466
1,2017,11,600,297
0,2017,11,733,466
0,2016,11,600,194
0,2017,11,600,466
1,2016,12,600,457
1,2017,9,600,493
1,2016,9,600,261
1,2016,9,600,495
1,2017,11,480,406
1,2017,12,480,409
0,1988,9,251,52
0,2017,11,733,278
0,2012,11,317,5
0,2013,11,317,5
0,2006,11,600,314
0,1976,12,251,217
0,1983,9,251,324
1,2017,12,317,408
1,2007,9,317,80
1,1988,12,600,294
0,1973,9,251,52
1,2017,14,600,418
0,2017,11,600,204
0,1974,9,251,216
0,1989,9,251,39
1,2017,11,635,253
0,2016,11,212,25
0,2017,11,600,286
0,2016,11,162,278
0,1984,9,264,325
0,2016,11,9,197
0,2016,10,105,124
0,2016,9,559,278
0,2017,11,13,322
0,2016,11,2,278
0,2017,9,600,466
0,2016,11,600,359
0,2017,8,15,371
0,2017,11,600,355
0,2017,11,600,466
1,2017,14,600,418
1,2017,11,600,253
0,2011,7,600,286
0,2017,11,540,60
1,2013,11,489,241
0,2017,11,600,441
0,2015,11,600,466
1,2017,11,317,241
0,2017,9,600,182
0,2017,11,600,305
0,2015,11,340,322
0,2017,9,600,227
0,2015,8,600,342
0,2017,9,600,0
0,2017,11,251,39
0,2017,9,733,39
0,2017,11,733,39
0,2015,9,251,39
0,2015,9,733,39
0,2015,9,733,39
0,2015,14,600,120
0,2016,7,175,55
0,2017,11,340,466
0,2017,11,600,286
0,2017,8,532,359
1,2017,11,600,482
0,2017,11,455,371
1,2011,9,417,411
1,2016,9,480,241
1,2014,9,433,408
1,2015,9,405,241
0,2016,11,279,197
1,2016,9,733,241
0,2016,13,600,124
1,2016,12,480,390
1,2014,11,405,237
1,2016,9,733,389
0,2017,9,733,466
0,2016,11,600,211
0,2016,13,15,143
1,2017,11,733,238
0,2016,11,100,315
1,2011,9,417,408
1,2013,11,503,93
0,2015,11,162,197
1,2012,11,503,97
1,2009,11,503,100
1,2017,9,600,288
0,2017,11,600,212
0,2017,11,600,466
0,2016,9,471,285
0,2017,11,251,466
1,2017,11,600,467
0,2017,11,441,322
0,2017,11,441,325
0,2017,14,600,124
0,2017,12,600,271
0,2017,11,600,314
0,2014,11,600,466
0,2014,11,600,466
1,2017,14,600,418
1,2017,9,58,413
1,2015,12,105,390
1,2012,9,105,408
1,2012,9,105,408
0,2017,11,600,208
1,2008,9,105,401
0,2012,9,162,197
1,2016,11,489,410
0,2011,6,15,143
1,2014,9,417,241
0,1966,12,251,324
1,2012,13,618,429
1,2010,9,733,408
0,2018,11,352,466
1,2016,11,489,390
0,1971,9,251,173
1,2015,13,503,110
0,2013,11,251,315
1,2014,9,417,409
0,1962,12,251,197
1,2014,9,733,390
0,2016,9,441,371
1,2011,9,417,390
1,2016,11,417,241
1,2009,9,417,408
1,2012,9,417,241
1,2014,9,417,408
0,1994,9,251,322
1,2014,9,417,408
1,2012,9,417,389
0,2016,12,441,124
1,2017,9,618,261
1,2017,11,715,493
1,2017,14,317,80
0,2017,11,439,22
0,2017,11,600,466
0,2015,11,600,329
0,2017,9,360,271
0,2017,11,600,340
0,2016,12,251,327
1,2017,9,600,482
1,2014,14,684,429
0,2017,14,600,124
0,2017,11,600,466
1,2016,11,600,259
0,2017,11,600,286
0,2017,12,600,271
1,2017,14,314,418
0,2017,12,251,197
0,2017,11,45,466
0,2017,12,503,271
0,2017,11,600,466
1,2016,12,433,375
1,2016,12,433,375
1,2017,9,433,235
1,2016,12,433,235
1,2015,9,105,390
1,2016,9,433,379
1,2017,11,433,375
0,2017,11,86,321
0,2017,9,251,141
0,2016,11,272,52
0,2016,8,441,322
1,2016,11,503,105
1,2017,11,600,483
0,2017,11,433,369
0,1993,9,251,324
0,2017,12,503,271
0,2016,11,600,208
0,2017,9,503,271
0,2017,12,503,271
0,2015,11,251,315
0,2016,11,600,196
0,2017,11,45,217
0,1993,9,204,324
0,2017,12,86,279
1,2015,9,417,241
1,2016,14,733,419
1,2015,11,600,467
0,1995,9,251,25
0,1969,12,251,325
0,1998,9,251,322
0,2016,9,441,328
1,2016,9,134,408
1,2016,9,417,408
0,2017,12,503,271
0,2011,9,503,271
0,2017,11,600,466
0,2017,9,251,39
1,2017,11,600,496
0,2017,9,600,271
0,2017,9,251,39
0,2017,11,600,194
0,2016,11,162,55
0,2017,11,733,466
0,2017,9,317,5
1,2017,11,485,289
0,2017,11,45,279
1,2017,11,600,234
0,2017,11,600,466
0,1992,9,251,218
0,1994,9,251,197
0,2016,11,600,318
0,2010,9,600,438
0,1995,9,251,324
0,2016,11,130,322
0,2016,7,228,182
1,2017,14,733,426
0,2017,11,600,271
0,2017,11,503,186
0,2017,14,173,120
0,2017,11,600,466
0,2017,11,600,182
1,2017,13,15,418
0,2017,11,340,466
0,2017,12,600,134
0,2017,11,600,466
0,2016,11,418,315
0,1996,9,251,325
0,1996,9,251,197
0,2016,11,165,214
0,2016,11,165,328
0,2017,12,503,271
0,2017,11,58,325
0,2015,11,251,315
0,2016,11,58,278
0,2016,11,462,322
0,2017,9,604,271
1,2015,9,433,375
1,2010,9,433,379
0,2017,11,600,305
0,2017,11,86,340
1,2015,9,433,375
1,2017,11,441,238
0,2016,9,251,197
0,2016,8,430,322
0,2016,11,467,214
0,2017,11,600,466
1,2016,14,58,429
1,2017,11,600,482
1,2017,11,600,288
0,2017,11,600,38
1,2017,14,600,429
0,2017,11,600,318
0,2017,11,600,466
0,2014,12,212,147
0,2014,9,212,147
0,2016,9,212,147
0,2017,11,301,197
0,2016,9,366,197
0,2016,9,165,325
0,2016,11,441,197
0,2017,9,600,182
0,2016,11,340,215
0,2016,8,600,466
0,2017,11,600,182
1,2016,9,433,379
1,2017,11,600,493
0,2016,11,442,325
0,2017,11,600,212
0,2017,1,600,438
1,2005,11,489,408
0,2016,11,45,197
0,2016,11,600,305
0,1971,9,251,32
0,2015,11,600,314
0,2014,9,251,322
0,2010,11,600,271
0,1975,9,251,53
0,2017,11,441,322
0,2016,11,2,322
0,2016,11,441,328
0,2016,11,503,466
1,2017,11,733,288
1,2016,11,503,117
0,2017,11,600,318
0,2017,11,600,466
1,2017,14,716,110
0,2017,11,45,466
0,2016,9,600,271
0,2017,11,600,305
1,2017,11,600,468
1,2015,9,317,77
0,2016,11,600,271
0,2017,9,600,196
1,2017,13,600,418
1,2015,11,15,442
0,2016,11,433,328
1,2017,12,317,408
0,1992,6,561,172
0,2001,8,251,39
0,2006,11,58,25
0,2016,12,503,273
0,2001,9,251,22
1,2016,12,600,451
0,2017,11,600,466
0,2016,11,397,327
1,2017,14,600,429
0,2017,11,600,314
1,2016,9,433,375
0,2013,12,489,325
0,2017,11,600,466
1,2010,9,503,408
0,2016,11,251,325
1,2016,11,433,377
0,2017,11,600,466
0,2016,9,251,52
0,2015,11,45,322
0,2015,11,45,52
0,2017,11,600,321
1,2017,14,340,418
1,2016,9,433,378
1,2015,12,489,389
0,2017,9,600,466
0,2016,11,441,371
0,2016,3,600,134
0,2016,3,458,147
1,2013,9,433,375
0,2016,11,251,52
0,2015,11,212,315
1,2016,9,433,379
0,2010,11,58,285
1,2016,12,433,375
0,2016,11,441,371
0,2015,11,103,322
0,2017,11,600,208
0,2017,11,503,466
1,2016,9,433,379
1,2017,9,317,80
0,2016,11,586,216
0,2017,11,301,466
0,1977,11,744,278
0,2017,11,600,225
0,2017,11,340,466
0,2014,11,600,305
0,2015,12,251,39
0,2014,9,251,22
0,2015,9,251,315
0,2016,11,441,25
0,2016,11,441,325
0,2014,13,86,124
0,2017,11,600,466
0,2015,11,340,322
0,2016,9,162,214
0,2017,11,503,369
0,2016,11,45,322
0,2017,11,600,466
0,2017,11,162,466
0,2016,9,251,322
0,2017,11,600,182
0,2017,11,600,466
0,2008,11,212,324
0,2014,12,32,322
0,2014,11,212,371
0,2014,11,212,322
0,2016,9,162,278
0,2017,11,600,355
0,2015,11,330,197
0,2017,9,600,466
1,2017,13,600,429
0,2016,7,562,349
0,2017,9,600,137
0,2013,14,600,120
0,2016,11,58,52
0,2016,6,600,148
0,2017,11,600,466
0,2016,11,251,328
0,2007,6,600,124
0,2011,11,165,315
1,1999,9,600,481
0,2016,11,251,322
0,2016,11,340,315
1,2016,9,433,375
1,2016,11,317,80
1,2016,9,600,451
0,2016,11,340,322
0,2016,11,600,441
1,2018,11,600,261
0,2016,14,200,438
0,2016,9,600,466
0,2016,11,600,305
1,2016,11,503,108
0,2016,11,600,305
0,2015,11,212,214
1,2012,12,433,375
0,2015,11,503,286
1,2012,9,433,375
1,2012,9,433,379
1,2011,11,433,379
1,2016,9,105,404
1,2012,9,433,379
1,2001,9,317,80
1,2012,9,433,375
1,2012,12,503,107
1,2012,12,433,375
0,2016,12,297,315
1,2017,11,72,408
0,2016,11,340,466
0,2016,11,600,271
1,2016,11,503,231
0,2015,10,600,147
0,2016,9,665,60
1,2016,9,600,290
1,2016,9,480,389
0,2016,11,600,196
1,2015,9,181,289
0,2016,11,600,318
0,2016,9,600,286
0,2016,11,600,441
1,2016,11,600,155
0,2016,11,162,327
1,2016,10,58,430
0,2016,9,86,271
0,2016,11,600,314
0,2016,12,600,286
0,2014,9,251,322
0,2013,12,600,305
0,2015,9,383,214
1,2016,12,480,389
1,2015,12,480,389
0,2015,11,251,328
0,2016,11,600,196
1,2016,9,480,389
0,1979,11,600,466
0,2016,9,251,315
0,2016,11,340,278
1,2016,9,600,487
0,2016,11,600,466
0,2016,11,600,340
0,2012,9,251,315
0,2016,11,340,466
0,2012,11,600,466
0,2016,11,600,466
0,2016,11,198,315
1,2016,11,121,238
1,2016,11,503,97
0,2016,11,212,466
0,2012,11,251,315
0,2016,9,600,20
1,2009,11,162,289
0,2016,11,600,466
1,2015,11,249,241
1,2016,14,503,110
0,2016,11,600,466
0,2016,9,31,271
0,2015,12,503,271
1,2011,9,480,389
1,2013,9,480,389
1,2013,9,480,389
1,2013,11,480,389
1,2012,9,480,389
1,2012,9,480,389
0,2016,11,600,271
0,2016,13,733,438
0,2015,11,441,217
0,2016,3,58,124
0,2016,9,86,349
0,2016,12,543,271
0,2016,9,162,197
0,2016,11,165,214
1,2016,11,58,405
0,2016,11,162,197
0,2016,11,441,322
1,2016,11,600,500
0,2016,11,600,466
0,2016,11,162,219
0,2012,11,317,5
0,2008,12,317,6
0,2010,9,317,6
0,2015,9,162,216
1,2006,9,317,77
1,2015,11,528,241
1,2008,9,317,81
0,2016,11,600,271
0,2016,11,600,182
0,2016,11,600,439
0,2016,11,600,271
0,2016,11,600,466
1,2016,13,600,418
0,2016,11,285,39
0,2016,14,600,124
1,2015,12,480,390
1,2015,9,480,390
0,2016,11,361,305
0,2015,11,45,322
1,2014,9,480,389
0,2010,11,251,322
1,2014,9,480,389
1,2012,13,700,418
0,2016,11,104,315
1,2015,12,480,389
0,2015,11,441,216
0,2016,14,618,124
1,2015,11,600,406
0,2016,14,733,438
0,2016,9,352,322
1,2015,9,480,390
0,2015,11,251,315
0,2016,11,600,286
0,2013,11,301,214
1,2015,9,480,389
0,2016,11,148,271
0,2016,11,600,271
0,2016,11,600,466
1,2016,13,600,418
0,2016,11,733,466
0,2016,11,733,466
0,2016,11,733,466
0,2016,11,733,466
0,2016,11,733,466
0,2016,11,733,466
0,2016,11,86,369
0,2016,11,600,466
0,2010,2,600,438
0,2016,12,503,271
0,2012,9,600,285
0,2016,12,600,271
0,2016,11,503,466
1,2016,9,733,288
1,2016,14,600,418
1,2015,9,503,99
1,2008,11,503,119
1,2011,11,600,233
0,2016,9,503,271
1,2010,11,480,390
1,2015,9,503,96
1,2016,14,317,86
0,2016,9,600,466
0,2016,11,600,331
0,2016,11,600,285
1,2001,9,600,99
1,2015,11,503,96
0,2015,0,600,438
0,2010,9,503,271
0,2005,9,600,466
0,2009,12,600,466
0,2012,9,600,466
0,2014,9,600,466
0,2016,11,600,466
0,2011,11,600,466
0,1994,11,503,271
1,2005,9,503,96
1,2008,10,503,102
0,2008,11,600,271
1,2016,11,121,396
0,2008,9,503,271
1,2016,14,600,418
0,2016,11,600,314
1,2016,13,640,418
0,2016,11,600,340
0,2016,11,600,271
0,2015,8,58,0
0,2016,11,267,209
1,2016,9,317,80
0,2016,11,600,466
1,2016,11,600,474
0,2015,11,251,315
1,2016,13,733,418
0,2016,11,340,466
0,2016,11,600,196
0,2015,7,108,39
0,2016,11,600,441
1,2016,11,317,408
1,2016,12,15,291
1,2016,12,15,291
0,2016,11,600,20
0,2016,11,600,466
0,2016,11,85,182
0,2016,11,600,286
0,2016,11,600,466
0,2016,11,40,322
0,2016,8,600,355
1,2015,11,320,80
0,2007,11,600,285
1,2012,13,58,418
1,2016,9,317,381
0,2016,12,600,124
0,2015,8,58,204
0,2016,11,503,466
0,2016,9,503,278
0,2016,12,600,125
1,2016,11,600,482
1,2014,9,317,81
0,2016,7,117,58
0,2015,6,600,148
1,2016,9,600,288
1,2016,13,600,418
0,2016,11,600,466
1,2016,14,600,418
1,2012,13,733,418
1,2016,11,600,297
0,2016,11,340,466
0,2008,8,241,39
0,2010,8,241,52
0,2016,11,600,466
0,2015,11,600,438
1,2014,13,162,429
0,2015,11,600,466
0,2015,9,600,20
0,2015,11,58,214
0,2015,9,600,224
1,2015,12,317,408
0,2015,11,600,198
0,2015,11,600,466
1,2015,11,600,482
0,2015,11,600,196
0,2015,13,600,120
1,2015,11,600,503
0,2015,8,600,208
0,2015,11,600,466
0,2015,11,600,314
0,2015,11,600,319
0,2015,11,585,278
0,2015,9,600,466
1,2014,12,733,418
0,2015,9,600,285
0,2014,12,600,271
0,2015,11,600,318
0,2015,11,600,466
1,2015,11,600,482
0,2015,9,600,287
1,2015,14,214,418
0,2014,8,600,345
0,2015,11,600,466
0,2015,11,600,466
0,2015,9,600,285
0,2015,11,600,319
1,1992,13,503,111
0,2014,11,340,197
0,2015,11,600,271
0,2015,11,600,466
0,2015,9,600,285
0,2015,11,600,466
1,2011,13,162,418
0,2015,11,600,466
0,2015,11,600,271
0,2015,11,600,466
0,2015,9,600,271
0,2015,11,733,466
0,2014,11,600,438
0,2014,11,600,466
1,2014,11,377,257
1,1998,10,58,436
0,2014,11,600,466
0,2014,11,504,278
0,2014,11,600,271
0,2014,11,600,466
0,2014,11,600,466
0,2014,9,600,271
0,2014,12,609,271
0,2014,11,600,286
0,2013,9,600,271
1,2013,11,666,493
0,2014,12,600,271
0,2013,11,526,278
0,2013,10,600,130
0,2013,6,600,136
0,2013,11,600,466
1,2007,9,715,495
1,2013,11,600,262
0,2011,6,600,271
0,1988,9,600,305
0,1986,11,600,305
0,1986,9,600,305
0,1990,9,600,305
0,1988,12,600,339
0,1987,12,600,305
0,1989,12,600,305
0,1988,11,600,305
0,1991,12,600,339
0,1990,9,600,305
0,1991,9,600,340
0,2000,12,651,138
0,2010,11,460,322
0,2009,11,600,341
0,2007,11,134,322
0,2006,11,600,321
0,2009,7,600,51
0,2008,7,600,305
0,1997,8,600,305
0,2019,9,251,346
0,2008,11,251,349
0,2014,9,366,328
1,2018,9,733,408
0,2018,8,374,340
0,2019,9,251,196
0,2017,12,503,465
0,2018,9,251,39
0,2017,9,251,322
0,2017,9,251,322
0,2015,5,600,271
0,2020,9,58,278
0,2018,9,58,227
1,2016,9,733,389
0,2017,11,249,346
0,2010,11,489,214
0,2005,7,600,60
1,2013,11,489,241
0,2014,12,600,333
0,2017,9,600,335
0,2008,7,703,0
0,2018,11,441,278
0,2016,9,600,271
1,2017,9,503,104
0,2017,11,600,320
1,2014,9,433,375
0,2015,5,600,345
0,2014,8,600,355
0,2017,11,733,438
0,2010,8,242,52
0,2018,11,600,355
0,2006,7,653,0
0,2009,7,600,182
0,2019,11,600,345
0,2018,11,600,342
0,2013,7,600,285
0,2015,12,433,362
0,2018,9,503,462
0,2016,8,600,314
0,2013,8,600,182
1,2018,9,251,408
0,2016,11,600,51
0,2017,8,426,0
0,2018,11,2,25
0,2017,11,503,271
0,2000,7,600,194
0,2003,11,733,328
0,2015,7,600,329
0,2016,12,272,327
0,2018,12,58,274
0,2016,9,150,214
0,2011,8,600,20
0,1989,9,138,322
0,2017,11,600,271
0,2015,5,600,221
0,2017,11,733,25
0,2014,8,600,200
0,2004,7,600,227
0,2011,8,600,196
0,2012,9,272,322
0,2017,8,363,39
0,2014,11,251,349
0,2017,8,600,213
1,2019,9,251,507
0,2018,12,378,216
1,2016,12,600,102
0,2017,8,629,182
0,2016,9,251,315
0,2016,6,600,337
0,1977,6,715,17
0,1971,8,586,168
0,1993,8,600,333
0,2015,12,357,278
0,2016,8,86,305
0,2016,9,251,55
0,2012,8,600,208
1,2013,9,480,390
0,2017,11,600,271
0,2013,8,600,204
0,2019,9,600,342
0,2011,10,600,131
0,2016,8,600,508
0,2018,11,600,271
1,2010,9,433,235
0,2012,11,733,214
0,2014,8,501,340
0,2014,7,600,271
0,2017,9,45,278
0,1998,7,600,183
0,2015,11,352,322
0,2015,11,503,340
0,2013,8,600,318
0,2011,12,600,142
0,2011,5,58,466
0,2016,11,251,371
0,2011,7,278,322
0,2009,8,721,208
0,2015,12,600,314
0,2015,7,300,322
0,1996,8,600,227
0,2012,7,600,182
0,2002,6,600,333
0,2008,11,251,39
0,2017,9,600,271
0,2018,6,600,120
1,2015,9,600,493
0,2019,11,58,341
0,2018,6,600,12
0,2011,11,489,325
0,2017,11,251,214
0,2013,12,251,197
0,2011,9,251,322
0,2010,9,251,322
0,2010,9,251,197
0,2015,12,251,197
0,2012,11,150,39
0,2016,9,251,218
0,2012,14,600,124
0,2002,7,592,197
0,2015,11,2,322
0,2016,11,340,197
0,2015,11,58,339
0,2007,7,715,332
0,2012,8,600,0
0,2010,5,494,52
0,2018,8,58,0
1,2018,9,600,482
0,2014,9,162,34
0,2013,8,18,315
0,2017,9,251,343
0,2018,5,86,182
1,2013,12,503,100
0,2012,5,600,271
0,2018,11,600,271
0,2008,11,600,314
0,2012,8,627,44
0,2018,11,503,305
1,2017,11,503,115
1,2010,11,733,390
1,2015,9,251,239
0,2006,9,251,325
0,2012,8,600,271
1,2014,12,503,100
0,2015,9,251,315
0,2004,9,251,363
0,2017,11,150,214
0,2016,12,615,120
0,2018,11,441,280
0,1974,6,600,161
0,2017,12,600,271
0,2018,6,600,132
0,2016,9,471,271
0,2018,8,600,196
0,1989,3,291,120
0,2019,11,457,371
0,2016,10,600,146
0,2018,11,600,355
0,2006,8,600,341
0,2018,8,503,0
0,2016,8,534,305
0,2001,8,655,508
0,2013,10,600,120
0,2014,14,668,120
1,2014,13,503,418
0,2017,10,600,271
0,2019,9,600,227
0,2015,11,503,197
0,1977,9,251,15
0,2011,9,150,322
1,2014,9,600,288
0,2016,11,600,271
0,2017,8,600,0
0,1999,8,600,305
0,2017,9,600,271
1,2017,11,600,259
0,2017,11,600,271
1,2018,12,600,288
0,2018,9,600,271
0,2019,11,58,508
0,2014,8,74,36
0,1998,8,600,305
0,2016,8,586,314
0,2018,11,600,286
1,2015,9,600,500
0,2000,8,618,184
0,2019,11,600,305
0,2015,8,503,280
0,2013,12,251,278
0,1986,3,600,120
0,1991,3,600,120
0,1999,3,600,120
0,2000,3,600,120
0,2012,9,150,322
1,2012,9,480,390
0,2018,12,600,306
0,2014,11,150,197
0,2017,11,251,315
0,2017,11,441,198
1,2018,9,600,297
0,2015,8,600,314
0,2001,8,600,333
0,2003,7,600,182
0,2015,11,255,315
1,2018,9,251,416
1,2018,9,251,414
0,2013,9,251,328
0,2016,12,600,120
0,2016,12,49,315
0,2018,7,600,28
0,2017,11,150,214
0,2018,14,733,120
0,2018,11,600,44
0,2007,9,251,315
0,2017,11,600,271
0,2016,5,600,271
0,2011,7,618,354
0,2015,6,174,25
0,2015,9,600,314
0,2018,9,150,197
0,2011,9,272,197
0,2011,7,600,227
0,2011,6,586,124
0,2014,8,600,355
0,1997,7,600,227
0,2019,11,600,354
0,2016,5,433,39
0,2016,11,600,286
0,2018,9,58,337
0,2012,9,618,217
1,2016,14,62,246
0,2014,9,503,278
0,2016,9,96,209
0,1994,12,503,271
1,2016,11,15,290
0,2014,8,54,369
0,2018,7,600,60
0,2017,11,469,280
0,2016,9,251,327
0,2013,9,251,315
0,2005,9,489,322
0,2006,8,208,314
0,2016,11,251,278
0,2016,5,45,197
0,2014,5,58,345
0,2019,11,600,321
0,2015,8,28,340
0,1995,8,600,20
0,2003,8,600,20
0,2017,11,421,508
0,2016,11,618,285
1,2013,9,251,408
0,2006,9,251,322
0,2019,9,600,305
1,2016,11,96,396
0,1995,3,600,137
0,2001,3,600,120
0,2004,3,600,120
0,2017,11,378,365
0,2015,9,489,217
0,2017,8,600,196
0,2015,5,600,24
0,2010,11,485,52
1,2016,11,733,389
0,2002,11,485,322
0,2009,9,485,217
0,2015,11,441,281
0,2009,9,251,322
0,2017,11,16,278
0,2013,13,600,120
0,2010,13,600,120
0,2015,13,600,120
0,2015,13,600,120
0,2016,13,600,120
0,2010,14,600,120
0,2011,13,618,120
0,2016,13,618,120
0,2012,13,600,120
0,2017,13,600,120
0,2015,7,600,20
0,2013,9,96,214
0,1995,12,251,53
0,1998,8,600,230
0,1992,8,640,181
1,2016,13,301,418
1,2017,11,600,260
0,2018,7,600,285
1,2015,9,600,257
1,2016,12,503,101
0,1972,12,251,161
0,1982,9,251,315
0,2015,11,603,271
0,2016,6,600,200
1,2018,13,405,418
0,2013,10,212,278
0,1997,7,586,214
0,2013,10,600,135
1,2010,12,58,288
1,2015,9,433,375
1,2016,9,58,248
1,2016,11,733,389
0,1996,7,600,183
0,1992,7,600,182
0,2008,9,272,197
0,2016,9,150,214
0,2007,7,555,333
0,2008,6,600,124
0,2016,6,600,271
0,2015,9,320,278
0,2017,11,600,283
1,2015,11,733,390
1,2010,11,489,241
0,2016,11,251,325
0,2015,9,503,281
0,2016,11,58,315
1,2016,14,600,418
0,2019,11,600,359
0,2004,6,600,137
0,1978,10,600,120
0,2012,9,489,219
0,2019,8,212,325
0,2014,9,733,214
0,2017,12,600,271
0,2005,12,251,325
0,2010,9,150,217
1,2009,14,317,86
0,2013,9,668,281
0,2018,9,258,315
1,2013,12,251,405
1,2015,9,251,390
0,2006,9,251,217
0,2018,13,733,120
0,2007,9,251,328
0,2003,11,251,349
0,2017,9,251,315
1,1997,10,647,429
0,2017,11,600,182
0,1999,7,600,182
0,2002,6,653,124
0,2018,8,600,0
0,2017,11,134,271
0,2017,6,600,124
0,2002,8,503,285
0,2010,5,600,466
0,2000,8,528,315
0,2018,12,600,274
0,2017,11,251,322
0,2015,9,251,323
0,2018,11,58,209
0,2017,8,600,196
0,2016,9,743,25
1,2018,11,441,241
0,2012,9,251,197
0,2019,11,600,305
0,2001,8,715,36
1,2014,9,489,241
0,2015,12,441,278
0,2018,7,600,60
0,2017,11,600,0
0,2007,8,600,314
0,2017,11,9,328
0,2013,7,600,271
0,2015,7,600,508
0,2018,8,600,317
0,2016,8,600,339
0,2015,6,30,120
0,2017,11,162,209
1,2016,9,485,411
0,2016,8,162,52
0,2001,8,600,305
0,2013,4,170,315
0,2013,7,600,196
0,2016,8,600,182
1,2017,10,503,102
0,2013,8,640,359
0,1999,7,228,20
0,2010,8,600,318
0,2017,11,58,271
0,2018,11,600,271
1,1991,10,733,507
0,2015,10,58,120
0,2017,11,145,271
0,1973,9,251,173
0,2018,9,503,281
0,2016,9,287,271
0,2017,9,667,319
0,2008,6,600,124
0,2017,9,600,271
0,2015,11,352,214
0,1967,8,600,17
0,2003,11,251,39
1,2016,12,733,442
